noseX,noseY,left_eyeX,left_eyeY,right_eyeX,right_eyeY,left_earX,left_earY,right_earX,right_earY,left_shoulderX,left_shoulderY,right_shoulderX,right_shoulderY,left_elbowX,left_elbowY,right_elbowX,right_elbowY,left_wristX,left_wristY,right_wristX,right_wristY,left_hipX,left_hipY,right_hipX,right_hipY,left_kneeX,left_kneeY,right_kneeX,right_kneeY,left_ankleX,left_ankleY,right_ankleX,right_ankleY,neckX,neckY
0.4693217873573303,0.2367938756942749,0.4909310340881347,0.2119534313678741,0.4504212737083435,0.216983363032341,0.5289093852043152,0.2403553873300552,0.4296382367610931,0.2537788450717926,0.5853853821754456,0.42787766456604,0.3832013607025146,0.4354992806911468,0.6290364265441895,0.6580020785331726,0.3456864655017853,0.6561418771743774,0.655511736869812,0.8785545229911804,0.299193412065506,0.8866006731987,0.5522083044052124,0.8654829859733582,0.414747953414917,0.8634384274482727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4830296635627746,0.4315125048160553
0.4771617352962494,0.2366595566272735,0.4996297955513,0.210154190659523,0.4576858580112457,0.216191753745079,0.5404343008995056,0.2392841577529907,0.4384131133556366,0.2528446316719055,0.5938032865524292,0.4293546080589294,0.3902873992919922,0.4347916543483734,0.6352126002311707,0.6642860770225525,0.3573363125324249,0.6600317358970642,0.6688656806945801,0.8793080449104309,0.309671401977539,0.8866006731987,0.5597726702690125,0.852516233921051,0.4199236333370209,0.8643631935119629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904878139495849,0.4315397143363952
0.4752188324928283,0.2365454584360122,0.4976686537265777,0.2107029855251312,0.4558881223201751,0.2166524082422256,0.5381464958190918,0.2404443174600601,0.4363915622234344,0.2543432116508484,0.5949968695640564,0.4275789558887481,0.3897988498210907,0.4382843375205993,0.6395359635353088,0.6657066941261292,0.3579051494598388,0.6672581434249878,0.6719396710395813,0.8715664148330688,0.3091559112071991,0.8899063467979431,0.5638939142227173,0.8522914052009583,0.422791063785553,0.8647054433822632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904301762580871,0.4326608777046203
0.4741830825805664,0.2370286881923675,0.496245414018631,0.2111102491617202,0.4548831284046173,0.2179139107465744,0.5362828969955444,0.2401071488857269,0.4359486103057861,0.2552927434444427,0.5950976014137268,0.4271914362907409,0.3894722759723663,0.4380721747875213,0.639866054058075,0.6638171076774597,0.3569266498088836,0.6649726033210754,0.6723617315292358,0.8707178235054016,0.3086403310298919,0.8885809183120728,0.5632961988449097,0.8527669906616211,0.4223867058753967,0.8652273416519165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4905799031257629,0.4323358833789825
0.48679119348526,0.2391519248485565,0.5088033676147461,0.2131841629743576,0.4662140011787414,0.2202318459749221,0.5482572913169861,0.2414784729480743,0.4470322728157043,0.2571509480476379,0.6042463183403015,0.4301898777484894,0.3983167111873626,0.4363748431205749,0.6485316157341003,0.6653634905815125,0.3629750907421112,0.6567069888114929,0.677571177482605,0.8774034380912781,0.3126014769077301,0.882290780544281,0.5647459030151367,0.8521338105201721,0.4242659211158752,0.8627027869224548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008478760719299,0.4337452352046966
0.5110248923301697,0.2469203472137451,0.5332335829734802,0.2219461500644683,0.4923781752586365,0.2252731025218963,0.5703356266021729,0.2486405670642852,0.4710844159126282,0.2550578713417053,0.6201167702674866,0.4311180710792541,0.4173098504543304,0.4301128089427948,0.661000669002533,0.6570389866828918,0.373561292886734,0.6494964361190796,0.687726616859436,0.8787949681282043,0.3209614753723144,0.8728720545768738,0.5759395956993103,0.8534388542175293,0.4336360991001129,0.8639541864395142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5182209014892578,0.4309134483337402
0.5116517543792725,0.2503893673419952,0.5337148308753967,0.224987119436264,0.4934748113155365,0.2285989820957183,0.5727414488792419,0.2543714642524719,0.4732811748981476,0.259907454252243,0.6207287907600403,0.4351034760475158,0.4187541306018829,0.4351899623870849,0.6619815230369568,0.6557067036628723,0.3746913075447082,0.6569612622261047,0.6934393644332886,0.8764422535896301,0.3217847049236297,0.8767182230949402,0.578354001045227,0.8658421635627747,0.4363885223865509,0.8655890822410583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192667841911316,0.435786098241806
0.5052360892295837,0.2496694773435592,0.5267152190208435,0.2270015627145767,0.4864521622657776,0.2312871217727661,0.563353955745697,0.2590530216693878,0.4653034210205078,0.2689294219017029,0.614532470703125,0.4375937879085541,0.4119238555431366,0.4365217387676239,0.6606839299201965,0.6665526032447815,0.3701140880584717,0.6546684503555298,0.6944156289100647,0.8787006139755249,0.3163088858127594,0.8781916499137878,0.5740731358528137,0.8536258935928345,0.4313779175281524,0.864715039730072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126315951347351,0.4377524554729461
0.4958053231239319,0.2492164373397827,0.5170521140098572,0.2246999591588974,0.4748754799365997,0.2289117723703384,0.5514763593673706,0.2547279894351959,0.4517101943492889,0.2648220956325531,0.6030775904655457,0.4325700104236603,0.3987190127372741,0.4343287050724029,0.6572385430335999,0.6577104926109314,0.3521747887134552,0.650450587272644,0.6965669989585876,0.8677716255187988,0.2889173328876495,0.8722354173660278,0.5671586990356445,0.8519100546836853,0.4249695837497711,0.8630427718162537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4997380375862121,0.4347113966941833
0.4791714251041412,0.2334131151437759,0.4993677139282226,0.2135568708181381,0.4585228562355041,0.2154859155416488,0.5292916297912598,0.2472678571939468,0.4312840104103088,0.2532364428043365,0.5836020708084106,0.4172622561454773,0.3762673735618591,0.4260439276695251,0.6767702102661133,0.6133566498756409,0.2948611378669739,0.6295293569564819,0.7333170175552368,0.8191083073616028,0.2297017723321914,0.8376542329788208,0.5559080839157104,0.846382737159729,0.4178960025310516,0.8478339314460754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4792761504650116,0.4210218489170074
