noseX,noseY,left_eyeX,left_eyeY,right_eyeX,right_eyeY,left_earX,left_earY,right_earX,right_earY,left_shoulderX,left_shoulderY,right_shoulderX,right_shoulderY,left_elbowX,left_elbowY,right_elbowX,right_elbowY,left_wristX,left_wristY,right_wristX,right_wristY,left_hipX,left_hipY,right_hipX,right_hipY,left_kneeX,left_kneeY,right_kneeX,right_kneeY,left_ankleX,left_ankleY,right_ankleX,right_ankleY,neckX,neckY
0.4715368747711181,0.2688113749027252,0.4908887445926666,0.2420116811990738,0.4488677382469177,0.2448403984308242,0.5220027565956116,0.2635058462619781,0.4195487201213836,0.2714028656482696,0.5704266428947449,0.4337896704673767,0.3722307384014129,0.4364030361175537,0.6604604721069336,0.6084295511245728,0.2874844968318939,0.6200494766235352,0.6966449618339539,0.5302396416664124,0.2756434381008148,0.5168809294700623,0.5371894240379333,0.8127993941307068,0.4081460833549499,0.8273621201515198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472538560628891,0.4334317743778229
0.4789292812347412,0.256353884935379,0.5000947117805481,0.2316284477710724,0.4568226337432861,0.2342002689838409,0.5302688479423523,0.2660197019577026,0.427730530500412,0.2723314166069031,0.5727745294570923,0.4353673458099365,0.378266304731369,0.4349164962768554,0.6609404683113098,0.5684753060340881,0.2981820702552795,0.5946861505508423,0.7205404043197632,0.538796067237854,0.2616672217845917,0.5328211188316345,0.5371137857437134,0.8151814341545105,0.4070319533348083,0.8184534907341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4747268259525299,0.4337845146656036
0.4715383648872375,0.2523849606513977,0.4919851720333099,0.2286055982112884,0.4498874843120575,0.231989711523056,0.5242006778717041,0.2629901766777038,0.4228879809379577,0.2699614465236664,0.568906307220459,0.4353362917900085,0.3714300096035003,0.4383626282215118,0.6575862765312195,0.5826469659805298,0.2862185835838318,0.6113788485527039,0.7076500058174133,0.5350914001464844,0.2604901492595672,0.5233079195022583,0.5362452268600464,0.8175252676010132,0.404744803905487,0.8286238312721252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4702391326427459,0.4356488585472107
0.4656421244144439,0.2512103021144867,0.4859688282012939,0.2250587940216064,0.4433721601963043,0.2309413999319076,0.5197363495826721,0.2535082697868347,0.4168832004070282,0.2671850323677063,0.5717715620994568,0.4320757091045379,0.3707565367221832,0.4352752268314361,0.6583870649337769,0.6066282391548157,0.2806149125099182,0.6149573922157288,0.6783609390258789,0.5149699449539185,0.2677852213382721,0.5028475522994995,0.5356480479240417,0.8139122128486633,0.4059261381626129,0.8167723417282104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4715133607387543,0.4319235980510711
0.4661474823951721,0.2518940567970276,0.4864090979099273,0.2251421362161636,0.4435949623584747,0.2310002744197845,0.520778238773346,0.2552100121974945,0.4166438281536102,0.2661580145359039,0.5719537138938904,0.4317486584186554,0.3698794841766357,0.4342967867851257,0.6551955938339233,0.6213425397872925,0.2832569181919098,0.6267181634902954,0.6617397665977478,0.5184393525123596,0.2833134233951568,0.4906804859638214,0.534809947013855,0.8269548416137695,0.403880625963211,0.8302044868469238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4700426757335663,0.4315942823886871
0.4664437770843506,0.2503510415554046,0.4865725338459015,0.2234692424535751,0.4448772370815277,0.2294923514127731,0.5226110816001892,0.2523716986179352,0.4201615750789642,0.2650624513626098,0.5770882964134216,0.4262201189994812,0.3774349391460418,0.4358224272727966,0.6340276598930359,0.6546401977539062,0.2991113662719726,0.6493508219718933,0.6303930282592773,0.5544435977935791,0.3009274005889892,0.490593671798706,0.5421677231788635,0.843600332736969,0.4080281853675842,0.8490486145019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4760774970054626,0.4304024577140808
0.4714450240135193,0.2448924928903579,0.4914421141147613,0.2213224470615387,0.4509350657463074,0.2244483679533004,0.5234734416007996,0.254671186208725,0.4240119457244873,0.2611950933933258,0.5770418047904968,0.4281955659389496,0.3727202117443084,0.4360394775867462,0.6323289275169373,0.6564659476280212,0.3075292408466339,0.6669737100601196,0.6238001585006714,0.5516323447227478,0.3171340525150299,0.5109316110610962,0.5429508090019226,0.8438009023666382,0.4108796119689941,0.8478987812995911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475401371717453,0.4306118488311767
0.4701871871948242,0.2416154146194458,0.4915756583213806,0.2197469025850296,0.4499939978122711,0.2216060906648636,0.5223602652549744,0.2543184459209442,0.4220499992370605,0.2581309378147125,0.5722890496253967,0.431509405374527,0.3721391558647156,0.4321726262569427,0.6558303236961365,0.6216220855712891,0.2904434204101562,0.6302476525306702,0.6768826246261597,0.5320597887039185,0.2905767560005188,0.4964997172355652,0.5383668541908264,0.8159424066543579,0.409644603729248,0.830670177936554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728593230247497,0.4305846691131592
0.462404191493988,0.2356218546628952,0.4858175814151764,0.2124771028757095,0.4414071440696716,0.2153433412313461,0.5197077393531799,0.2468941658735275,0.4164321422576904,0.2528134286403656,0.5681785345077515,0.4304494857788086,0.3653841316699981,0.4335506856441498,0.6534537672996521,0.589347243309021,0.2877624332904815,0.6115291714668274,0.694669783115387,0.5606880784034729,0.2556349635124206,0.5428110957145691,0.5322604179382324,0.8279786109924316,0.4018288254737854,0.8291937112808228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4685598015785217,0.4306488037109375
0.457188218832016,0.2315286248922348,0.4787066876888275,0.2061099112033844,0.4349618554115295,0.2097697108983993,0.5133864879608154,0.2369739115238189,0.4097761213779449,0.247079849243164,0.5609946846961975,0.4242444634437561,0.3571632802486419,0.4323656857013702,0.6526598930358887,0.5751981735229492,0.2880888879299164,0.5986032485961914,0.7006838917732239,0.5780795812606812,0.2452050298452377,0.5752308964729309,0.5282264947891235,0.8340549468994141,0.3976253867149353,0.8327897787094116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4611473977565765,0.4264651238918304
