noseX,noseY,left_eyeX,left_eyeY,right_eyeX,right_eyeY,left_earX,left_earY,right_earX,right_earY,left_shoulderX,left_shoulderY,right_shoulderX,right_shoulderY,left_elbowX,left_elbowY,right_elbowX,right_elbowY,left_wristX,left_wristY,right_wristX,right_wristY,left_hipX,left_hipY,right_hipX,right_hipY,left_kneeX,left_kneeY,right_kneeX,right_kneeY,left_ankleX,left_ankleY,right_ankleX,right_ankleY,neckX,neckY
0.5817511677742004,0.3026606440544128,0.6031480431556702,0.2728967368602752,0.5612896680831909,0.2703821957111358,0.6347997784614563,0.2738140821456909,0.5297121405601501,0.2671769559383392,0.6706209778785706,0.4326117038726806,0.4739909172058105,0.4124516546726227,0.7752562165260315,0.5902538299560547,0.3217403292655945,0.4345357716083526,0.8150826096534729,0.435677021741867,0.1337100267410278,0.4211291670799255,0.6252193450927734,0.8288236260414124,0.4897322654724121,0.827335000038147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5729153752326965,0.4195883870124817
0.5795466303825378,0.300679475069046,0.6007428765296936,0.2706463932991028,0.5586775541305542,0.2696153521537781,0.6325596570968628,0.2698449790477752,0.5279121398925781,0.2678976058959961,0.6702555418014526,0.432639330625534,0.4738322794437408,0.4124097824096679,0.7755206823348999,0.591340959072113,0.3168785274028778,0.4357531368732452,0.8135113716125488,0.4340915381908417,0.1314929872751236,0.4229971468448639,0.6244782209396362,0.8273522257804871,0.4893103539943695,0.8269734382629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5728563666343689,0.4197421669960022
0.5649778842926025,0.2563700973987579,0.5871401429176331,0.2260870784521103,0.5423499345779419,0.2286124229431152,0.622416615486145,0.2492357939481735,0.512483537197113,0.2580205798149109,0.6638212203979492,0.4279254972934723,0.4659787714481354,0.4065850675106048,0.7748656272888184,0.591044008731842,0.3086952865123749,0.4355550408363342,0.8060018420219421,0.4339504241943359,0.1133447363972663,0.4271820187568664,0.6168091893196106,0.8276242017745972,0.4823743402957916,0.8272436857223511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648580193519592,0.4141293168067932
0.5628113150596619,0.2517550587654114,0.5843439698219299,0.2218940109014511,0.5396044254302979,0.2253131419420242,0.6207509636878967,0.2469216138124466,0.5112563371658325,0.256346046924591,0.6628465056419373,0.4278028905391693,0.4628684222698211,0.4059143364429474,0.7742762565612793,0.5897262692451477,0.3067856729030609,0.4344785511493683,0.8057065606117249,0.4332138001918793,0.1061095520853996,0.4226405620574951,0.6157858967781067,0.8300111889839172,0.4801730215549469,0.8284680247306824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638368725776672,0.4137960076332092
0.5469792485237122,0.2384253293275833,0.5701928734779358,0.2106416523456573,0.5265825390815735,0.216641291975975,0.6124549508094788,0.2414533346891403,0.5035893321037292,0.252916008234024,0.6560837030410767,0.4263188242912292,0.4559047520160675,0.4062488079071045,0.7649497985839844,0.5907959342002869,0.2984629273414612,0.4333982467651367,0.8275704979896545,0.4294066727161407,0.1009318679571151,0.4206584095954895,0.6113706827163696,0.8328466415405273,0.4784367978572845,0.8323525786399841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583379864692688,0.4158768653869629
0.5466402769088745,0.2370718419551849,0.5695096850395203,0.2090357989072799,0.5255224704742432,0.21522818505764,0.6102257966995239,0.2395891994237899,0.5012226700782776,0.2519071102142334,0.6554264426231384,0.4273368418216705,0.4545609951019287,0.4063870310783386,0.7680063247680664,0.5861835479736328,0.2968728244304657,0.4331337511539459,0.8456841111183167,0.449691504240036,0.0982406213879585,0.422692209482193,0.6085764765739441,0.8329160809516907,0.4772333800792694,0.8319753408432007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570012927055359,0.4170160889625549
0.5458323359489441,0.2362340688705444,0.5689783692359924,0.2090519964694976,0.5242663025856018,0.214191272854805,0.6088980436325073,0.2417045533657074,0.4989163875579834,0.2523716390132904,0.6530869603157043,0.4266671538352966,0.4522926807403564,0.4062261581420898,0.773296058177948,0.5826777815818787,0.2944983541965484,0.4333216845989227,0.8674461245536804,0.4524109959602356,0.0962435081601142,0.4236349165439605,0.6085476279258728,0.8325285911560059,0.4772854745388031,0.8320041298866272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554583728313446,0.4170126020908355
0.542025625705719,0.2332491129636764,0.5636121034622192,0.2060365676879882,0.5217408537864685,0.2125343531370163,0.604987621307373,0.236921027302742,0.4984007179737091,0.2511436343193054,0.652858555316925,0.4248675405979156,0.4518623650074005,0.4062198102474212,0.7773856520652771,0.5758987069129944,0.2941522300243377,0.4342882931232452,0.908961832523346,0.458823949098587,0.0964281111955642,0.4272696077823639,0.6077936291694641,0.8335636258125305,0.4773055016994476,0.8332629799842834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5542855858802795,0.4165822565555572
0.5386514663696289,0.2306912094354629,0.5606135129928589,0.2049889117479324,0.5186592936515808,0.2120580971240997,0.6011613011360168,0.2382865250110626,0.4947616159915924,0.2529753744602203,0.6524702310562134,0.4249543845653534,0.4493136405944824,0.4080115854740143,0.775163471698761,0.5784050822257996,0.2922552525997162,0.4368422329425812,0.9214285612106324,0.487445592880249,0.0938946604728698,0.4346706867218017,0.607318103313446,0.8429157137870789,0.4748687446117401,0.8341645002365112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5530666708946228,0.4172579348087311
0.5379267334938049,0.230959877371788,0.5597996115684509,0.2048249691724777,0.5179629921913147,0.2119835764169693,0.6007190942764282,0.238129124045372,0.4940769374370575,0.2528328597545624,0.6504436135292053,0.4254988729953766,0.4491526484489441,0.4085757136344909,0.7735602259635925,0.5802512168884277,0.2856143414974212,0.4376706480979919,0.9013832211494446,0.460903912782669,0.092160128057003,0.4352241158485412,0.6053324341773987,0.8363080024719238,0.474731832742691,0.8343269228935242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517401099205017,0.4181089103221893
